T,P,z_carbon dioxide,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_carbon monoxide,y_carbon dioxide,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_carbon monoxide,rhoV1_carbon dioxide,rhoV2_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
203.4723793103,3.0049258988,0.96,0.04,0.027528785589422178,0.00018589316946245258,0.9997316015184374,0.00026839848156258694,0.9507223791785503,0.04927762082144977,0.027521396905170716,7.388684251462937e-06,0.00017673279634438434,9.160373118068243e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.076351222895198,-0.024698374056683292,-0.029819812344921814
203.4723793103,3.783209778,0.96,0.04,0.027521722939958304,0.00023401523953498436,0.9983847178683073,0.001615282131692664,0.7638189987243166,0.23618100127568342,0.027477267592659994,4.4455347298310736e-05,0.00017874528594784286,5.52699535871415e-05,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.986412228120916,-0.1472030354846119,-0.17792106618776415
203.4723793103,4.5614936573,0.96,0.04,0.027514648681974813,0.0002823972430821531,0.9970376423114387,0.002962357688561346,0.6402420631546148,0.3597579368453852,0.0274331404509037,8.150823107111239e-05,0.00018080259354009298,0.00010159464954206012,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.896692118781946,-0.26734083334528336,-0.3234859163500481
203.4723793103,5.3397775366,0.96,0.04,0.027507560966380986,0.00033103262362781864,0.9956901319549732,0.004309868045026728,0.5525271396593852,0.4474728603406149,0.027389007008375356,0.00011855395800562995,0.00018290450866702043,0.00014812811496079823,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.80717502333939,-0.3851538152353555,-0.46656111259519406
203.4723793103,6.1180614158,0.96,0.04,0.02750045889613049,0.00037991911813664624,0.9943420715454738,0.0056579284545262235,0.4870750868445913,0.5129249131554087,0.027344863267229548,0.00015559562890094553,0.0001850491374603275,0.0001948699806763187,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.71785616004893,-0.500682367850338,-0.6071892672426813
203.4723793103,6.8963452951,0.96,0.04,0.027493342001712204,0.0004290564231224595,0.9929934030980568,0.007006596901943181,0.43638751742558646,0.5636124825744137,0.027300707236818943,0.00019263476489326107,0.0001872348673219121,0.00024182155580054746,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.628734256622703,-0.6139641916971463,-0.7454092056542905
203.4723793103,7.6746291743,0.96,0.04,0.02748621002524278,0.0004784452429900962,0.9916440969377798,0.008355903062220256,0.3959922361686605,0.6040077638313395,0.027256537918724025,0.00022967210651875526,0.00018946060165590635,0.00028898464133418985,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.539809241979523,-0.7250360617391429,-0.8812582883388096
203.4723793103,8.4529130536,0.96,0.04,0.027479062831866314,0.000528086850918309,0.9902941397954703,0.009705860204529683,0.3630571102236744,0.6369428897763257,0.027212354889468732,0.000266707942397582,0.00019172568604152162,0.00033636116487678744,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.45108153624443,-0.8339354297855941,-1.014774244049562
203.4723793103,9.2311969329,0.96,0.04,0.02747190035778263,0.0005779828663288117,0.9889435278378134,0.011056472162186628,0.3357016482648995,0.6642983517351005,0.027168158056234442,0.0003037423015481885,0.0001940298008954532,0.0003839530654333586,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.362551726814086,-0.9406998938453555,-1.1459947729555076
203.4723793103,10.0094808121,0.96,0.04,0.027464722585081737,0.0006281351336682601,0.9875922632852865,0.01240773671471358,0.3126283881435032,0.6873716118564968,0.027123947538303397,0.00034077504677834197,0.0001963728743750121,0.000431762259293248,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.2742204601388,-1.0453672876147309,-1.274957701154186
203.4723793103,10.7877646914,0.96,0.04,0.02745752952918016,0.0006785456523523847,0.9862403527148631,0.013759647285136914,0.29291325931225876,0.7070867406877412,0.02707972360753741,0.00037780592164275045,0.00019875501862269985,0.00047979063372968484,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.186088414965557,-1.147975559899244,-1.4017008930773187
203.4723793103,11.5660485707,0.96,0.04,0.02745032122199323,0.0007292165342368669,0.984887804821895,0.015112195178105107,0.2758803113087765,0.7241196886912236,0.02703548660998479,0.00041483461200844234,0.0002011764844767739,0.000528040049760093,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.098156215825284,-1.2485625020163589,-1.5262620204369846
203.4723793103,12.3443324499,0.96,0.04,0.027443097716512915,0.0007801499767084255,0.98353463099947,0.016465369000529972,0.26102369497512784,0.7389763050248722,0.026991236986092928,0.0004518607304199866,0.00020363762955519314,0.0005765123471532323,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,18.010424514417657,-1.3471657894292903,-1.6486785945093985
203.4723793103,13.1226163292,0.96,0.04,0.027435859077186566,0.0008313482449984695,0.982180844060918,0.01781915593908197,0.2479573352393525,0.7520426647606475,0.0269469752259675,0.000488883851219065,0.00020613889548573287,0.0006252093495127366,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.92289393624653,-1.4438227376832735,-1.768987745594785
203.4723793103,13.9009002085,0.96,0.04,0.027428605378846557,0.000882813660172022,0.9808264580878513,0.01917354191214862,0.2363814709872656,0.7636185290127344,0.026902701864023455,0.0005259035148230995,0.00020868079159911456,0.0006741328685729074,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.835565092768253,-1.538570235959174,-1.8872261597601359
203.4723793103,14.6791840877,0.96,0.04,0.02742133670507234,0.0009345485907054158,0.9794714882058948,0.02052851179410514,0.2260598166814586,0.7739401833185413,0.02685841747111213,0.0005629192339602056,0.0002112638830947818,0.000723284707610634,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.74843858269161,-1.6314446629370636,-2.003429999068814
203.4723793103,15.457467967,0.96,0.04,0.027414053147057398,0.0009865554463833835,0.9781159504282,0.02188404957180008,0.21680361012609928,0.7831963898739007,0.026814122649023234,0.000599930498034166,0.00021388878236548291,0.0007726666640179005,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.661514993446893,-1.722481800323152,-2.1176348181841504
203.4723793103,16.2357518463,0.96,0.04,0.027406754805578613,0.0010388366737431886,0.9767598619020796,0.023240138097920405,0.20846024024270823,0.7915397597572917,0.026769818039081125,0.0006369367664974906,0.000216556142581441,0.0008222805311617476,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.57479492555438,-1.8117168252106222,-2.2298755529015235
203.4723793103,17.0140357255,0.96,0.04,0.027399441780052533,0.001091394752552815,0.9754032394841267,0.02459676051587327,0.20090499095317046,0.7990950090468296,0.026725504272319966,0.0006739375077325645,0.00021926665288796103,0.0008721280996648542,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.48827890733356,-1.8991841488509422,-2.340186383317562
203.4723793103,17.7923196048,0.96,0.04,0.027392114183093175,0.0011442321930047123,0.9740461016201717,0.025953898379828356,0.1940349486634191,0.8059650513365809,0.02668118203517652,0.0007109321479166553,0.0002220210348287008,0.0009222111581760115,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.401967520666364,-1.9849175568863178,-2.4486008423993955
203.4723793103,18.5706034841,0.96,0.04,0.0273847721307567,0.0011973515333783963,0.9726884670743902,0.027311532925609904,0.18776443955301092,0.8122355604469892,0.026636852025047213,0.0007479201057094861,0.00022482003961273283,0.0009725314937656636,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.31586132269719,-2.0689500853867386,-2.5551517138203295
203.4723793103,19.3488873633,0.96,0.04,0.027377415742312637,0.0012507553380395823,0.9713303548962993,0.028669645103700753,0.18202156659336796,0.8179784334066321,0.026592514949124065,0.0007849007931885735,0.0002276644460549823,0.0010230908919846,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.229960846708654,-2.151313900185526,-2.6598709118507617
203.4723793103,20.1271712426,0.96,0.04,0.027370045146726096,0.001304446195666481,0.9699717852494915,0.030028214750508615,0.17674554903762227,0.8232544509623777,0.02654817155332909,0.0008218735933970073,0.00023055505904310983,0.001073891136623371,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.144266656746783,-2.232040571606978,-2.7627897426010204
203.4723793103,20.9054551219,0.96,0.04,0.027362660473007935,0.001358426717607232,0.9686127781646445,0.03138722183535548,0.17188465546210355,0.8281153445378965,0.02650382257873612,0.000858837894271813,0.0002334927083264353,0.0011249340092807966,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,17.058779270021205,-2.3111608521496816,-2.863938702348049
203.4723793103,21.6837390011,0.96,0.04,0.027355261856866316,0.001412699536331832,0.9672533543906636,0.03274664560933639,0.1673945814914286,0.8326054185085713,0.02645946879128892,0.0008957930655773986,0.00023647824765740224,0.0011762212886744295,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.97349921208633,-2.388704636547242,-2.9633474236985897
203.4723793103,22.4620228804,0.96,0.04,0.027347849443762735,0.0014672673039347836,0.9658935357778407,0.03410646422215935,0.16323716441823485,0.8367628355817652,0.02641511099515604,0.0009327384486066942,0.00023951255413790244,0.0012277547497968812,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.888427041372992,-2.464701192044574,-3.061044900040587
203.4723793103,23.2403067597,0.96,0.04,0.027340423374147188,0.001522132690625752,0.9645333433851905,0.0354666566148095,0.15937935582272972,0.8406206441772702,0.026370749966632797,0.0009696734075143896,0.00024259652770865068,0.0012795361629171012,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.80356323119824,-2.5391787939136066,-3.1570591514080455
203.4723793103,24.0185906389,0.96,0.04,0.0273329838054039,0.0015772983832433802,0.9631728002792456,0.03682719972075447,0.1557923937972039,0.844207606202796,0.026326386551838145,0.0010065972535657569,0.0002457310908579457,0.0013315672923854343,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.718908345282273,-2.6121655781340127,-3.2514180326948026
203.4723793103,24.7968745182,0.96,0.04,0.027325530887602985,0.0016327670836964717,0.961811928435135,0.03818807156486504,0.15245113086255477,0.8475488691374451,0.02628202155851927,0.001043509329083713,0.0002489171883446827,0.0013838498953517887,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.63446284462479,-2.6836878357390948,-3.3441475771639606
203.4723793103,25.5751583974,0.96,0.04,0.027318064783979436,0.0016885415073923887,0.9604507513423496,0.0395492486576504,0.14933348454584636,0.8506665154541537,0.02623765584699203,0.0010804089369874053,0.0002521557870992014,0.0014363857202931874,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,16.550227249977606,-2.7537724544191633,-3.4352743970592954
206.9447586207,3.5562222177,0.96,0.04,0.027279654501629193,0.0002176748707605778,0.9996811646458014,0.0003188353541986056,0.9509558269080722,0.049044173091927705,0.02727095678332375,8.69771830544253e-06,0.000206999186721233,1.067568403934477e-05,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.261854661258965,-0.026455839995247032,-0.032280221913364215
206.9447586207,4.3306684887,0.96,0.04,0.027272401849101253,0.0002650352968122768,0.9983380227712891,0.0016619772287108855,0.7895320071848274,0.21046799281517262,0.027227075738255793,4.532611084545893e-05,0.0002092538498670234,5.578144694525342e-05,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.17519355671499,-0.13662610802070674,-0.16688315235807494
206.9447586207,5.1051147598,0.96,0.04,0.02726513645015155,0.0003126426532980389,0.9969945983532219,0.0030054016467780977,0.6766648579262591,0.323335142073741,0.027183193764164636,8.1942685986915e-05,0.00021155429657560617,0.00010108835672243275,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.0887376845352,-0.24476470883370638,-0.29929250879875724
206.9447586207,5.8795610309,0.96,0.04,0.027257856527402802,0.00036049105975108673,0.9956506665007814,0.004349333499218606,0.5933607081981849,0.4066392918018151,0.027139303018891274,0.00011855350851152755,0.000213901230513019,0.0001465898292380677,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.002471750381503,-0.3509048730570612,-0.42954566152542384
206.9447586207,6.654007302,0.96,0.04,0.027250561130096274,0.00040857814591884324,0.9943061095137378,0.005693890486262169,0.5293808357894321,0.47061916421056804,0.02709539941933231,0.00015516171076396083,0.00021629344037181377,0.00019228470554702952,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,17.916390150066192,-0.45508033774115475,-0.5576784837723707
206.9447586207,7.428453573,0.96,0.04,0.027243249714103947,0.0004569032992386369,0.9929608623842343,0.007039137615765619,0.47872195826005404,0.521278041739946,0.0270514807302657,0.00019176898383824504,0.00021872964214699972,0.00023817365709163718,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,17.83049085268177,-0.5573221288252661,-0.683723161960959
206.9447586207,8.2028998441,0.96,0.04,0.027235921950240594,0.0005054668732817673,0.9916148879332618,0.008385112066738278,0.4376327588417909,0.562367241158209,0.027007545692446892,0.00022837625779370435,0.00022120886225743378,0.00028425801102433353,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,17.74477323706757,-0.6576597086931173,-0.8077098077812686
206.9447586207,8.9773461152,0.96,0.04,0.02722857764022953,0.0005542697938317233,0.9902681658887386,0.009731834111261372,0.4036490347224168,0.5963509652775832,0.026963593639549213,0.0002649840006803144,0.00022373046725596808,0.00033053932657575524,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,17.659237329541718,-0.7561231468598208,-0.9296688329096767
206.9447586207,9.7517923862,0.96,0.04,0.027221216664294903,0.0006033133471239435,0.9889206860891934,0.011079313910806599,0.37508553809240186,0.6249144619075981,0.0269196242598371,0.0003015924044578029,0.00022629411144431237,0.0003770192356796311,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,17.573883427852774,-0.8527422988971622,-1.0496302534803483
